300	24.9559
320	25.4
320	25.927
350	25.9
360	26.65156
400	26.6324
400	27.28863
400	26.6
400	27.368
450	27.1
500	28.1173
500	28.77832
500	27.5
500	28.634
550	27.8
599	33.6737
600	29.4585
600	30.12431
600	28.2
600	29.643
608	36.0687
609	36.4519
650	28.7
700	30.8476
700	31.35534
700	29.2
700	30.532
708	35.2544
731	28.4526
750	29.7
756	35.4939
758	32.4762
771	37.0746
773	39.4696
800	32.2367
800	32.50015
800	30.3
800	31.356
850	30.8
860	30.3686
868	30.87792
878	29.87376
884	34.6796
888	30.45952
890	32.4762
898	31.04528
900	33.5779
900	33.57311
900	31.4
900	32.143
908	31.25448
911	39.278
918	30.66872
925	38.2721
928	30.87792
938	31.46368
939	31.9972
948	31.25448
950	31.9
958	31.46368
968	31.88208
977	32.9552
978	31.67288
988	31.67288
998	32.04944
1000	34.9191
1000	34.61254
1000	32.5
1000	32.907
1007	33.4342
1008	32.46784
1018	32.46784
1020	33.057
1022	36.4519
1023	36.4519
1028	32.88624
1037	35.0149
1038	32.46784
1048	32.46784
1050	33.0
1058	32.67704
1060	34.8233
1060	38.8948
1066	40.0923
1068	33.2628
1078	33.47
1088	34.05776
1098	34.89456
1100	36.1166
1100	35.63281
1100	33.6
1108	36.48448
1115	44.6907
1118	38.86936
1122	37.0746
1128	43.47176
1136	42.6789
1138	50.12432
1139	37.1704
1140	43.6848
1148	63.93152
1149	44.5949
1149	37.1704
1150	35.5
1150	34.488
1151	45.6008
1152	44.6907
1154	58.5338
1155	47.421
1155	36.4519
1156	31.0392
1156	27.9257
1156	37.0746
1159	27.1593
1159	36.3561
1161	26.5845
